menuname,direction,provider,backendurl,frontendurl,httpMethod,jsfile,line,controllerClass,판정,note
서버 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServer/updateNode.do,(호출 없음),PUT,,,JiraServerController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServer) 를 호출하는 프론트 메뉴 2개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/addNode.do,(호출 없음),POST,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/alterNode.do,(호출 없음),PUT,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/alterNodeType.do,(호출 없음),PUT,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/analyzeNode.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/getChildNode.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,자체 선언,/arms/jiraServerPure/getJiraServerMonitor.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순)
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/getMonitor.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/getNode.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,자체 선언,/arms/jiraServerPure/getNodeWithDecryption.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순)
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/getPaginatedChildNode.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,자체 선언,/arms/jiraServerPure/makeEncryption.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순)
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/moveNode.do,(호출 없음),POST,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/removeNode.do,(호출 없음),DELETE,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/searchNode.do,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/send-message,(호출 없음),GET,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;상태 관리;현황 관리 - List,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerPure/updateNode.do,(호출 없음),PUT,,,JiraServerPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/addNode.do,(호출 없음),POST,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/alterNode.do,(호출 없음),PUT,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/alterNodeType.do,(호출 없음),PUT,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/analyzeNode.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/getChildNode.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/getMonitor.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/getNode.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,자체 선언,/arms/jiraServerProjectPure/getNodeWithoutSoftDelete.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순)
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/getNodesWithoutRoot.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/getPaginatedChildNode.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/moveNode.do,(호출 없음),POST,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/removeNode.do,(호출 없음),DELETE,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/searchNode.do,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/send-message,(호출 없음),GET,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
서버 관리;연결 관리;상태 관리,BE→호출없음,상속(TreeAbstractController),/arms/jiraServerProjectPure/updateNode.do,(호출 없음),PUT,,,JiraServerProjectPureController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/jiraServerProjectPure) 를 호출하는 프론트 메뉴 3개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeAbstractController))
연결 관리,BE→호출없음,상속(TreeMapAbstractController),/arms/globaltreemap/addGlobalTreeMap.do,(호출 없음),POST,,,GlobalTreeMapController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/globaltreemap) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeMapAbstractController))
연결 관리,BE→호출없음,상속(TreeMapAbstractController),/arms/globaltreemap/alterGlobalTreeMap.do,(호출 없음),PUT,,,GlobalTreeMapController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/globaltreemap) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeMapAbstractController))
연결 관리,BE→호출없음,상속(TreeMapAbstractController),/arms/globaltreemap/delete/{mapKey},(호출 없음),DELETE,,,GlobalTreeMapController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/globaltreemap) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeMapAbstractController)) / 경로 변수 포함
연결 관리,BE→호출없음,상속(TreeMapAbstractController),/arms/globaltreemap/find,(호출 없음),GET,,,GlobalTreeMapController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/globaltreemap) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeMapAbstractController))
연결 관리,BE→호출없음,상속(TreeMapAbstractController),/arms/globaltreemap/findBy,(호출 없음),GET,,,GlobalTreeMapController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/globaltreemap) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeMapAbstractController))
연결 관리,BE→호출없음,상속(TreeMapAbstractController),/arms/globaltreemap/getAllGlobalTreeMap.do,(호출 없음),GET,,,GlobalTreeMapController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/globaltreemap) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeMapAbstractController))
연결 관리,BE→호출없음,상속(TreeMapAbstractController),/arms/globaltreemap/removeGlobalTreeMap.do,(호출 없음),DELETE,,,GlobalTreeMapController,프론트 호출 없음,Frontend-Web 에서 호출하는 곳 없음 / 같은 basePath(/arms/globaltreemap) 를 호출하는 프론트 메뉴 1개 (호출 건수 순) / 상속 전개 엔드포인트(inherited(TreeMapAbstractController))
